id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
PHYS_NSIII_Forces&Interactions_Q37_MCQ,Physics,NS III,Unit: Forces & Interactions,Newton’s Laws,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIII.docx,2025-10-21T22:43:38.122732
PHYS_NSIII_Forces&Interactions_Q37_TF,Physics,NS III,Unit: Forces & Interactions,Newton’s Laws,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIII.docx,2025-10-21T22:43:38.122751
PHYS_NSIII_Forces&Interactions_Q37_SA,Physics,NS III,Unit: Forces & Interactions,Newton’s Laws,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIII.docx,2025-10-21T22:43:38.122769
PHYS_NSIII_Forces&Interactions_Q40_MCQ,Physics,NS III,Unit: Forces & Interactions,Newton’s Laws,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIII.docx,2025-10-21T22:43:38.122798
PHYS_NSIV_Mechanics&Energy_Q01_MCQ,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.122858
PHYS_NSIV_Mechanics&Energy_Q01_TF,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.122871
PHYS_NSIV_Mechanics&Energy_Q01_SA,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.122881
PHYS_NSIV_Mechanics&Energy_Q04_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.122897
PHYS_NSIV_Mechanics&Energy_Q04_TF,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.122912
PHYS_NSIV_Mechanics&Energy_Q04_SA,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.122935
PHYS_NSIV_Mechanics&Energy_Q07_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.122952
PHYS_NSIV_Mechanics&Energy_Q07_TF,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.122964
PHYS_NSIV_Mechanics&Energy_Q07_SA,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.122975
PHYS_NSIV_Mechanics&Energy_Q10_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.122990
PHYS_NSIV_Mechanics&Energy_Q10_TF,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123002
PHYS_NSIV_Mechanics&Energy_Q10_SA,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123014
PHYS_NSIV_Mechanics&Energy_Q13_MCQ,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123037
PHYS_NSIV_Mechanics&Energy_Q13_TF,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123052
PHYS_NSIV_Mechanics&Energy_Q13_SA,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123080
PHYS_NSIV_Mechanics&Energy_Q16_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123097
PHYS_NSIV_Mechanics&Energy_Q16_TF,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123109
PHYS_NSIV_Mechanics&Energy_Q16_SA,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123120
PHYS_NSIV_Mechanics&Energy_Q19_MCQ,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123135
PHYS_NSIV_Mechanics&Energy_Q19_TF,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123147
PHYS_NSIV_Mechanics&Energy_Q19_SA,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123158
PHYS_NSIV_Mechanics&Energy_Q22_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123172
PHYS_NSIV_Mechanics&Energy_Q22_TF,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123184
PHYS_NSIV_Mechanics&Energy_Q22_SA,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123195
PHYS_NSIV_Mechanics&Energy_Q25_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123210
PHYS_NSIV_Mechanics&Energy_Q25_TF,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123222
PHYS_NSIV_Mechanics&Energy_Q25_SA,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123233
PHYS_NSIV_Mechanics&Energy_Q28_MCQ,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123248
PHYS_NSIV_Mechanics&Energy_Q28_TF,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123260
PHYS_NSIV_Mechanics&Energy_Q28_SA,Physics,NS IV,Unit: Mechanics & Energy,"Work, Energy & Power",ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123272
PHYS_NSIV_Mechanics&Energy_Q31_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123288
PHYS_NSIV_Mechanics&Energy_Q31_TF,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123307
PHYS_NSIV_Mechanics&Energy_Q31_SA,Physics,NS IV,Unit: Mechanics & Energy,Orbital Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123329
PHYS_NSIV_Mechanics&Energy_Q34_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123344
PHYS_NSIV_Mechanics&Energy_Q34_TF,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123355
PHYS_NSIV_Mechanics&Energy_Q34_SA,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123367
PHYS_NSIV_Mechanics&Energy_Q37_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123381
PHYS_NSIV_Mechanics&Energy_Q37_TF,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123393
PHYS_NSIV_Mechanics&Energy_Q37_SA,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123406
PHYS_NSIV_Mechanics&Energy_Q40_MCQ,Physics,NS IV,Unit: Mechanics & Energy,Projectile Motion,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123430
PHYS_NSIV_Oscillations&Waves_Q01_MCQ,Physics,NS IV,Unit: Oscillations & Waves,Simple Pendulum,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123495
PHYS_NSIV_Oscillations&Waves_Q01_TF,Physics,NS IV,Unit: Oscillations & Waves,Simple Pendulum,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123507
PHYS_NSIV_Oscillations&Waves_Q01_SA,Physics,NS IV,Unit: Oscillations & Waves,Simple Pendulum,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123522
PHYS_NSIV_Oscillations&Waves_Q04_MCQ,Physics,NS IV,Unit: Oscillations & Waves,Simple Pendulum,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123548
PHYS_NSIV_Oscillations&Waves_Q04_TF,Physics,NS IV,Unit: Oscillations & Waves,Simple Pendulum,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSIV.docx,2025-10-21T22:43:38.123560
PHYS_NSIV_Oscillations&Waves_Q04_SA,Physics,NS IV,Unit: Oscillations & Waves,Simple Pendulum,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSIV.docx,2025-10-21T22:43:38.123571
PHYS_NSIV_Oscillations&Waves_Q07_MCQ,Physics,NS IV,Unit: Oscillations & Waves,Simple Pendulum,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSIV.docx,2025-10-21T22:43:38.123587
